session_id,session_date,device_type,user_id,month
53544,2024-10-18,Mobile,23922,10
53545,2024-10-11,Tablet,47731,10
53546,2024-10-22,Tablet,17006,10
53547,2024-10-14,Desktop,41271,10
53548,2024-10-03,Mobile,6553,10
53549,2024-10-17,Desktop,15654,10
53550,2024-10-08,Desktop,11917,10
53551,2024-10-10,Mobile,12676,10
53552,2024-10-25,Desktop,22014,10
53553,2024-10-27,Mobile,19941,10
53554,2024-10-05,Mobile,7644,10
53555,2024-10-25,Mobile,4942,10
53556,2024-10-03,Desktop,5967,10
53557,2024-10-07,Desktop,12903,10
53558,2024-10-31,Mobile,17637,10
53559,2024-10-17,Desktop,11982,10
53560,2024-10-19,Mobile,27154,10
53561,2024-10-09,Mobile,322,10
53562,2024-10-29,Desktop,24137,10
53563,2024-10-05,Mobile,21868,10
53564,2024-10-16,Desktop,25030,10
53565,2024-10-03,Desktop,26111,10
53566,2024-10-15,Mobile,47716,10
53567,2024-10-19,Mobile,15209,10
53568,2024-10-26,Mobile,26153,10
53569,2024-10-04,Mobile,5879,10
53570,2024-10-19,Mobile,40067,10
53571,2024-10-13,Mobile,41841,10
53572,2024-10-01,Desktop,39988,10
53573,2024-10-04,Mobile,17019,10
53574,2024-10-08,Mobile,12385,10
53575,2024-10-20,Mobile,33882,10
53576,2024-10-17,Mobile,27861,10
53577,2024-10-08,Mobile,27265,10
53578,2024-10-06,Mobile,36695,10
53579,2024-10-07,Desktop,36076,10
53580,2024-10-16,Mobile,22396,10
53581,2024-10-01,Mobile,27571,10
53582,2024-10-07,Mobile,38524,10
53583,2024-10-24,Desktop,1346,10
53584,2024-10-07,Desktop,29578,10
53585,2024-10-08,Mobile,41540,10
53586,2024-10-14,Mobile,9826,10
53587,2024-10-04,Mobile,45229,10
53588,2024-10-21,Mobile,8086,10
53589,2024-10-23,Mobile,10306,10
53590,2024-10-04,Desktop,5157,10
53591,2024-10-08,Tablet,31254,10
53592,2024-10-03,Mobile,34935,10
53593,2024-10-28,Mobile,16570,10
53594,2024-10-07,Mobile,44019,10
53595,2024-10-31,Tablet,32534,10
53596,2024-10-03,Mobile,23147,10
53597,2024-10-10,Tablet,35975,10
53598,2024-10-16,Mobile,40320,10
53599,2024-10-19,Desktop,401,10
53600,2024-10-17,Mobile,12371,10
53601,2024-10-25,Mobile,22600,10
53602,2024-10-16,Mobile,14406,10
53603,2024-10-16,Mobile,48054,10
53604,2024-10-06,Desktop,26379,10
53605,2024-10-23,Mobile,36879,10
53606,2024-10-19,Desktop,35133,10
53607,2024-10-01,Mobile,2594,10
53608,2024-10-25,Mobile,4083,10
53609,2024-10-25,Desktop,6463,10
53610,2024-10-17,Mobile,10363,10
53611,2024-10-26,Desktop,8818,10
53612,2024-10-14,Desktop,11595,10
53613,2024-10-07,Mobile,28902,10
53614,2024-10-23,Mobile,3892,10
53615,2024-10-25,Mobile,13268,10
53616,2024-10-25,Mobile,11645,10
53617,2024-10-01,Mobile,22786,10
53618,2024-10-07,Mobile,31397,10
53619,2024-10-24,Mobile,13360,10
53620,2024-10-19,Mobile,49135,10
53621,2024-10-29,Mobile,4048,10
53622,2024-10-07,Mobile,40698,10
53623,2024-10-29,Mobile,48146,10
53624,2024-10-10,Mobile,38619,10
53625,2024-10-19,Mobile,3129,10
53626,2024-10-19,Mobile,37342,10
53627,2024-10-06,Mobile,32682,10
53628,2024-10-01,Mobile,41269,10
53629,2024-10-27,Desktop,37137,10
53630,2024-10-26,Mobile,49383,10
53631,2024-10-27,Mobile,39415,10
53632,2024-10-14,Mobile,29677,10
53633,2024-10-26,Mobile,8144,10
53634,2024-10-19,Mobile,14458,10
53635,2024-10-03,Desktop,13682,10
53636,2024-10-07,Mobile,12217,10
53637,2024-10-25,Mobile,31555,10
53638,2024-10-16,Desktop,226,10
53639,2024-10-26,Mobile,35643,10
53640,2024-10-19,Mobile,16699,10
53641,2024-10-18,Tablet,9025,10
53642,2024-10-10,Mobile,4497,10
53643,2024-10-04,Mobile,2380,10
53644,2024-10-27,Mobile,46830,10
53645,2024-10-13,Mobile,26051,10
53646,2024-10-26,Mobile,15434,10
53647,2024-10-01,Mobile,43566,10
53648,2024-10-20,Mobile,3279,10
53649,2024-10-03,Desktop,26151,10
53650,2024-10-30,Desktop,7683,10
53651,2024-10-03,Mobile,22692,10
53652,2024-10-14,Desktop,22530,10
53653,2024-10-21,Mobile,7566,10
53654,2024-10-31,Desktop,29298,10
53655,2024-10-15,Mobile,31005,10
53656,2024-10-20,Mobile,193,10
53657,2024-10-17,Mobile,1440,10
53658,2024-10-11,Mobile,3435,10
53659,2024-10-26,Mobile,23545,10
53660,2024-10-10,Mobile,11952,10
53661,2024-10-29,Mobile,32072,10
53662,2024-10-28,Tablet,23328,10
53663,2024-10-15,Desktop,9700,10
53664,2024-10-09,Tablet,46990,10
53665,2024-10-08,Desktop,29650,10
53666,2024-10-02,Mobile,1486,10
53667,2024-10-15,Desktop,35051,10
53668,2024-10-20,Tablet,2488,10
53669,2024-10-12,Tablet,33373,10
53670,2024-10-26,Mobile,5981,10
53671,2024-10-09,Mobile,15690,10
53672,2024-10-05,Mobile,41225,10
53673,2024-10-22,Mobile,32650,10
53674,2024-10-25,Mobile,12198,10
53675,2024-10-16,Mobile,42900,10
53676,2024-10-06,Mobile,32567,10
53677,2024-10-30,Desktop,39035,10
53678,2024-10-28,Mobile,10892,10
53679,2024-10-22,Mobile,17522,10
53680,2024-10-04,Mobile,14999,10
53681,2024-10-05,Mobile,30554,10
53682,2024-10-14,Desktop,42030,10
53683,2024-10-21,Mobile,31672,10
53684,2024-10-05,Mobile,13010,10
53685,2024-10-08,Mobile,7115,10
53686,2024-10-31,Mobile,4033,10
53687,2024-10-09,Tablet,34943,10
53688,2024-10-13,Desktop,28786,10
53689,2024-10-23,Mobile,18320,10
53690,2024-10-01,Mobile,41446,10
53691,2024-10-30,Mobile,14540,10
53692,2024-10-26,Desktop,10460,10
53693,2024-10-08,Desktop,31215,10
53694,2024-10-13,Desktop,23307,10
53695,2024-10-22,Desktop,832,10
53696,2024-10-09,Mobile,4086,10
53697,2024-10-13,Desktop,13351,10
53698,2024-10-25,Mobile,18079,10
53699,2024-10-20,Mobile,35006,10
53700,2024-10-21,Tablet,49185,10
53701,2024-10-19,Mobile,25900,10
53702,2024-10-28,Mobile,17607,10
53703,2024-10-15,Mobile,32856,10
53704,2024-10-03,Desktop,35969,10
53705,2024-10-14,Mobile,43297,10
53706,2024-10-30,Desktop,24776,10
53707,2024-10-13,Desktop,25265,10
53708,2024-10-29,Mobile,9346,10
53709,2024-10-28,Desktop,33179,10
53710,2024-10-16,Mobile,5771,10
53711,2024-10-19,Desktop,36207,10
53712,2024-10-28,Tablet,22100,10
53713,2024-10-04,Mobile,4596,10
53714,2024-10-09,Mobile,24527,10
53715,2024-10-05,Desktop,30539,10
53716,2024-10-15,Mobile,22282,10
53717,2024-10-09,Mobile,2143,10
53718,2024-10-01,Desktop,30089,10
53719,2024-10-09,Desktop,34809,10
53720,2024-10-01,Tablet,28861,10
53721,2024-10-25,Mobile,34347,10
53722,2024-10-04,Mobile,38013,10
53723,2024-10-13,Desktop,17346,10
53724,2024-10-03,Mobile,49147,10
53725,2024-10-10,Tablet,19732,10
53726,2024-10-26,Desktop,29375,10
53727,2024-10-18,Mobile,19594,10
53728,2024-10-30,Mobile,22922,10
53729,2024-10-15,Desktop,35833,10
53730,2024-10-03,Mobile,43311,10
53731,2024-10-13,Desktop,47137,10
53732,2024-10-12,Mobile,31169,10
53733,2024-10-01,Mobile,36774,10
53734,2024-10-28,Mobile,14879,10
53735,2024-10-28,Tablet,45854,10
53736,2024-10-25,Desktop,30165,10
53737,2024-10-03,Desktop,7866,10
53738,2024-10-08,Mobile,22371,10
53739,2024-10-08,Desktop,28630,10
53740,2024-10-27,Mobile,2565,10
53741,2024-10-26,Mobile,34274,10
53742,2024-10-17,Tablet,15044,10
53743,2024-10-24,Desktop,32982,10
53744,2024-10-29,Desktop,5247,10
53745,2024-10-12,Mobile,38607,10
53746,2024-10-18,Mobile,6386,10
53747,2024-10-26,Mobile,33424,10
53748,2024-10-06,Desktop,19733,10
53749,2024-10-24,Mobile,25657,10
53750,2024-10-18,Mobile,9920,10
53751,2024-10-26,Desktop,13903,10
53752,2024-10-16,Mobile,43083,10
53753,2024-10-08,Mobile,37538,10
53754,2024-10-23,Desktop,17923,10
53755,2024-10-12,Mobile,37547,10
53756,2024-10-08,Mobile,29457,10
53757,2024-10-22,Tablet,21262,10
53758,2024-10-02,Mobile,11793,10
53759,2024-10-18,Mobile,42758,10
53760,2024-10-02,Mobile,584,10
53761,2024-10-03,Desktop,18014,10
53762,2024-10-18,Mobile,18136,10
53763,2024-10-13,Mobile,9274,10
53764,2024-10-09,Mobile,48385,10
53765,2024-10-09,Tablet,5181,10
53766,2024-10-17,Desktop,10957,10
53767,2024-10-11,Mobile,48736,10
53768,2024-10-11,Mobile,31591,10
53769,2024-10-04,Mobile,41308,10
53770,2024-10-29,Mobile,44858,10
53771,2024-10-12,Mobile,31877,10
53772,2024-10-30,Mobile,40120,10
53773,2024-10-23,Desktop,41476,10
53774,2024-10-31,Mobile,13785,10
53775,2024-10-18,Mobile,46741,10
53776,2024-10-08,Mobile,44566,10
53777,2024-10-12,Mobile,17602,10
53778,2024-10-17,Desktop,20041,10
53779,2024-10-16,Desktop,9649,10
53780,2024-10-10,Mobile,46348,10
53781,2024-10-01,Mobile,1889,10
53782,2024-10-04,Mobile,31669,10
53783,2024-10-06,Mobile,3822,10
53784,2024-10-03,Mobile,41485,10
53785,2024-10-16,Tablet,35365,10
53786,2024-10-24,Tablet,41783,10
53787,2024-10-23,Mobile,23809,10
53788,2024-10-12,Mobile,25484,10
53789,2024-10-31,Tablet,14843,10
53790,2024-10-21,Desktop,1412,10
53791,2024-10-03,Mobile,34242,10
53792,2024-10-22,Mobile,20748,10
53793,2024-10-06,Mobile,37145,10
53794,2024-10-21,Mobile,39500,10
53795,2024-10-09,Mobile,12126,10
53796,2024-10-28,Mobile,34647,10
53797,2024-10-24,Desktop,20774,10
53798,2024-10-05,Mobile,47282,10
53799,2024-10-05,Desktop,27642,10
53800,2024-10-10,Mobile,29130,10
53801,2024-10-10,Mobile,5402,10
53802,2024-10-19,Desktop,49922,10
53803,2024-10-29,Mobile,44254,10
53804,2024-10-13,Mobile,33186,10
53805,2024-10-12,Mobile,33049,10
53806,2024-10-21,Tablet,8182,10
53807,2024-10-09,Mobile,10445,10
53808,2024-10-06,Mobile,7310,10
53809,2024-10-26,Desktop,44265,10
53810,2024-10-17,Mobile,44350,10
53811,2024-10-04,Mobile,40537,10
53812,2024-10-10,Mobile,14686,10
53813,2024-10-01,Mobile,3864,10
53814,2024-10-02,Desktop,12819,10
53815,2024-10-06,Tablet,876,10
53816,2024-10-21,Desktop,14725,10
53817,2024-10-09,Mobile,33958,10
53818,2024-10-07,Mobile,13656,10
53819,2024-10-22,Mobile,8771,10
53820,2024-10-10,Desktop,22230,10
53821,2024-10-23,Mobile,38243,10
53822,2024-10-28,Mobile,34688,10
53823,2024-10-06,Desktop,37816,10
53824,2024-10-17,Desktop,10711,10
53825,2024-10-11,Mobile,39839,10
53826,2024-10-12,Mobile,27666,10
53827,2024-10-20,Mobile,16851,10
53828,2024-10-03,Mobile,37257,10
53829,2024-10-19,Desktop,9459,10
53830,2024-10-28,Desktop,12664,10
53831,2024-10-31,Mobile,93,10
53832,2024-10-02,Desktop,21368,10
53833,2024-10-14,Mobile,12475,10
53834,2024-10-30,Tablet,14613,10
53835,2024-10-15,Desktop,44803,10
53836,2024-10-21,Mobile,31132,10
53837,2024-10-15,Tablet,23670,10
53838,2024-10-27,Mobile,9228,10
53839,2024-10-02,Tablet,8984,10
53840,2024-10-31,Mobile,460,10
53841,2024-10-19,Desktop,26310,10
53842,2024-10-28,Desktop,18011,10
53843,2024-10-01,Mobile,5382,10
53844,2024-10-30,Mobile,47547,10
53845,2024-10-11,Mobile,11046,10
53846,2024-10-22,Mobile,5502,10
53847,2024-10-23,Mobile,4969,10
53848,2024-10-23,Mobile,28547,10
53849,2024-10-27,Desktop,45583,10
53850,2024-10-28,Mobile,32059,10
53851,2024-10-03,Mobile,6297,10
53852,2024-10-09,Mobile,44708,10
53853,2024-10-10,Mobile,41787,10
53854,2024-10-31,Mobile,274,10
53855,2024-10-14,Mobile,19400,10
53856,2024-10-10,Mobile,13675,10
53857,2024-10-05,Mobile,19752,10
53858,2024-10-18,Mobile,39448,10
53859,2024-10-17,Mobile,41882,10
53860,2024-10-28,Mobile,39157,10
53861,2024-10-24,Mobile,27795,10
53862,2024-10-16,Mobile,43851,10
53863,2024-10-07,Desktop,49178,10
53864,2024-10-26,Desktop,21915,10
53865,2024-10-31,Mobile,39928,10
53866,2024-10-15,Desktop,36654,10
53867,2024-10-27,Mobile,15923,10
53868,2024-10-11,Desktop,42968,10
53869,2024-10-25,Mobile,49557,10
53870,2024-10-19,Tablet,37757,10
53871,2024-10-22,Mobile,44003,10
53872,2024-10-14,Mobile,10512,10
53873,2024-10-18,Mobile,19358,10
53874,2024-10-02,Mobile,38514,10
53875,2024-10-21,Desktop,49558,10
53876,2024-10-21,Desktop,25395,10
53877,2024-10-20,Desktop,13517,10
53878,2024-10-26,Mobile,31566,10
53879,2024-10-09,Mobile,42585,10
53880,2024-10-30,Desktop,7977,10
53881,2024-10-31,Mobile,9717,10
53882,2024-10-04,Tablet,34537,10
53883,2024-10-02,Tablet,39494,10
53884,2024-10-13,Mobile,23870,10
53885,2024-10-24,Mobile,17441,10
53886,2024-10-26,Mobile,40413,10
53887,2024-10-26,Desktop,43427,10
53888,2024-10-15,Mobile,20075,10
53889,2024-10-26,Desktop,18748,10
53890,2024-10-24,Mobile,7233,10
53891,2024-10-26,Mobile,8539,10
53892,2024-10-18,Mobile,3540,10
53893,2024-10-29,Mobile,27694,10
53894,2024-10-17,Mobile,48204,10
53895,2024-10-30,Desktop,29867,10
53896,2024-10-28,Mobile,3782,10
53897,2024-10-31,Desktop,21280,10
53898,2024-10-23,Mobile,29530,10
53899,2024-10-04,Mobile,49779,10
53900,2024-10-29,Mobile,21843,10
53901,2024-10-05,Mobile,22059,10
53902,2024-10-15,Mobile,17545,10
53903,2024-10-14,Desktop,7708,10
53904,2024-10-29,Mobile,6188,10
53905,2024-10-06,Desktop,7187,10
53906,2024-10-10,Tablet,37281,10
53907,2024-10-01,Mobile,14271,10
53908,2024-10-10,Desktop,21046,10
53909,2024-10-13,Mobile,958,10
53910,2024-10-16,Desktop,6491,10
53911,2024-10-06,Mobile,28490,10
53912,2024-10-03,Mobile,18342,10
53913,2024-10-13,Desktop,40757,10
53914,2024-10-29,Mobile,37129,10
53915,2024-10-25,Mobile,32546,10
53916,2024-10-22,Mobile,38707,10
53917,2024-10-17,Desktop,28598,10
53918,2024-10-20,Mobile,45555,10
53919,2024-10-19,Mobile,37997,10
53920,2024-10-01,Mobile,18816,10
53921,2024-10-07,Desktop,23174,10
53922,2024-10-23,Desktop,9924,10
53923,2024-10-27,Mobile,25641,10
53924,2024-10-16,Desktop,33982,10
53925,2024-10-19,Mobile,41666,10
53926,2024-10-28,Mobile,24754,10
53927,2024-10-15,Tablet,4341,10
53928,2024-10-21,Mobile,26759,10
53929,2024-10-20,Mobile,5936,10
53930,2024-10-31,Mobile,39068,10
53931,2024-10-03,Mobile,44318,10
53932,2024-10-13,Mobile,42467,10
53933,2024-10-29,Mobile,29187,10
53934,2024-10-23,Mobile,8070,10
53935,2024-10-10,Mobile,22165,10
53936,2024-10-25,Desktop,47518,10
53937,2024-10-01,Mobile,22495,10
53938,2024-10-20,Mobile,23215,10
53939,2024-10-07,Mobile,29093,10
53940,2024-10-05,Mobile,18577,10
53941,2024-10-23,Mobile,40958,10
53942,2024-10-01,Mobile,6653,10
53943,2024-10-14,Desktop,23976,10
53944,2024-10-16,Desktop,22216,10
53945,2024-10-21,Mobile,6906,10
53946,2024-10-20,Mobile,30112,10
53947,2024-10-14,Tablet,17711,10
53948,2024-10-08,Mobile,16208,10
53949,2024-10-26,Mobile,30815,10
53950,2024-10-08,Mobile,15319,10
53951,2024-10-17,Desktop,15709,10
53952,2024-10-11,Mobile,4876,10
53953,2024-10-02,Mobile,870,10
53954,2024-10-26,Mobile,6502,10
53955,2024-10-04,Mobile,29853,10
53956,2024-10-29,Tablet,45156,10
53957,2024-10-16,Desktop,33499,10
53958,2024-10-01,Mobile,27193,10
53959,2024-10-12,Mobile,15465,10
53960,2024-10-21,Desktop,27425,10
53961,2024-10-17,Mobile,40583,10
53962,2024-10-06,Mobile,16735,10
53963,2024-10-07,Mobile,4952,10
53964,2024-10-27,Desktop,8667,10
53965,2024-10-08,Mobile,1194,10
53966,2024-10-15,Desktop,45031,10
53967,2024-10-09,Tablet,30666,10
53968,2024-10-27,Mobile,9095,10
53969,2024-10-02,Mobile,47781,10
53970,2024-10-19,Tablet,13475,10
53971,2024-10-03,Mobile,46979,10
53972,2024-10-23,Desktop,20536,10
53973,2024-10-26,Desktop,7624,10
53974,2024-10-01,Desktop,43390,10
53975,2024-10-27,Mobile,24439,10
53976,2024-10-17,Mobile,16904,10
53977,2024-10-21,Mobile,25005,10
53978,2024-10-20,Desktop,29828,10
53979,2024-10-25,Mobile,45327,10
53980,2024-10-05,Desktop,19916,10
53981,2024-10-14,Mobile,42536,10
53982,2024-10-13,Mobile,23614,10
53983,2024-10-12,Desktop,40752,10
53984,2024-10-21,Mobile,32229,10
53985,2024-10-26,Mobile,49846,10
53986,2024-10-20,Mobile,31828,10
53987,2024-10-17,Desktop,18939,10
53988,2024-10-02,Mobile,23794,10
53989,2024-10-29,Mobile,15459,10
53990,2024-10-23,Desktop,4207,10
53991,2024-10-09,Mobile,13934,10
53992,2024-10-31,Desktop,29909,10
53993,2024-10-14,Mobile,38482,10
53994,2024-10-02,Mobile,7794,10
53995,2024-10-04,Mobile,13726,10
53996,2024-10-17,Mobile,42934,10
53997,2024-10-12,Desktop,19014,10
53998,2024-10-17,Mobile,9045,10
53999,2024-10-18,Desktop,23819,10
54000,2024-10-26,Tablet,21287,10
54001,2024-10-30,Mobile,6442,10
54002,2024-10-20,Desktop,30894,10
54003,2024-10-02,Mobile,2958,10
54004,2024-10-26,Mobile,40749,10
54005,2024-10-28,Tablet,25032,10
54006,2024-10-24,Desktop,35962,10
54007,2024-10-04,Desktop,10944,10
54008,2024-10-24,Desktop,548,10
54009,2024-10-09,Mobile,12772,10
54010,2024-10-13,Desktop,11053,10
54011,2024-10-23,Mobile,18207,10
54012,2024-10-29,Desktop,3103,10
54013,2024-10-12,Mobile,27465,10
54014,2024-10-12,Desktop,33737,10
54015,2024-10-28,Desktop,1530,10
54016,2024-10-27,Mobile,16373,10
54017,2024-10-19,Mobile,35874,10
54018,2024-10-07,Desktop,32016,10
54019,2024-10-25,Mobile,43618,10
54020,2024-10-01,Mobile,627,10
54021,2024-10-01,Desktop,28609,10
54022,2024-10-09,Mobile,34012,10
54023,2024-10-08,Desktop,16015,10
54024,2024-10-30,Mobile,31483,10
54025,2024-10-02,Mobile,37704,10
54026,2024-10-14,Desktop,45915,10
54027,2024-10-30,Desktop,43093,10
54028,2024-10-19,Mobile,1561,10
54029,2024-10-18,Mobile,33599,10
54030,2024-10-26,Mobile,3284,10
54031,2024-10-07,Mobile,24607,10
54032,2024-10-28,Mobile,46612,10
54033,2024-10-24,Tablet,22429,10
54034,2024-10-04,Mobile,16369,10
54035,2024-10-16,Desktop,49712,10
54036,2024-10-11,Mobile,45098,10
54037,2024-10-21,Mobile,4190,10
54038,2024-10-06,Mobile,10014,10
54039,2024-10-03,Tablet,23475,10
54040,2024-10-07,Mobile,45296,10
54041,2024-10-24,Mobile,1284,10
54042,2024-10-11,Mobile,47272,10
54043,2024-10-09,Mobile,37020,10
54044,2024-10-02,Mobile,7299,10
54045,2024-10-17,Mobile,2171,10
54046,2024-10-02,Mobile,49139,10
54047,2024-10-22,Tablet,19497,10
54048,2024-10-13,Tablet,7304,10
54049,2024-10-04,Mobile,43113,10
54050,2024-10-05,Mobile,2140,10
54051,2024-10-24,Mobile,44021,10
54052,2024-10-11,Desktop,13028,10
54053,2024-10-24,Mobile,530,10
54054,2024-10-09,Mobile,20939,10
54055,2024-10-26,Mobile,36791,10
54056,2024-10-22,Mobile,26007,10
54057,2024-10-07,Desktop,1217,10
54058,2024-10-23,Mobile,6236,10
54059,2024-10-20,Mobile,15307,10
54060,2024-10-19,Mobile,46254,10
54061,2024-10-05,Desktop,4121,10
54062,2024-10-02,Mobile,38331,10
54063,2024-10-07,Mobile,10595,10
54064,2024-10-08,Mobile,115,10
54065,2024-10-24,Mobile,39301,10
54066,2024-10-27,Mobile,44693,10
54067,2024-10-08,Mobile,46469,10
54068,2024-10-06,Desktop,27787,10
54069,2024-10-27,Mobile,49131,10
54070,2024-10-10,Mobile,27409,10
54071,2024-10-10,Mobile,40469,10
54072,2024-10-09,Mobile,32156,10
54073,2024-10-11,Desktop,29964,10
54074,2024-10-12,Mobile,46810,10
54075,2024-10-13,Desktop,1335,10
54076,2024-10-16,Mobile,13179,10
54077,2024-10-21,Mobile,43440,10
54078,2024-10-16,Desktop,12208,10
54079,2024-10-30,Mobile,22332,10
54080,2024-10-03,Desktop,28267,10
54081,2024-10-25,Desktop,31746,10
54082,2024-10-09,Mobile,33465,10
54083,2024-10-18,Mobile,24277,10
54084,2024-10-21,Mobile,38561,10
54085,2024-10-04,Mobile,38927,10
54086,2024-10-12,Desktop,31395,10
54087,2024-10-06,Mobile,40593,10
54088,2024-10-19,Mobile,40773,10
54089,2024-10-19,Desktop,44685,10
54090,2024-10-31,Desktop,4032,10
54091,2024-10-31,Mobile,24363,10
54092,2024-10-22,Desktop,5439,10
54093,2024-10-16,Desktop,24988,10
54094,2024-10-15,Mobile,19167,10
54095,2024-10-08,Tablet,18862,10
54096,2024-10-25,Desktop,19151,10
54097,2024-10-14,Mobile,40131,10
54098,2024-10-28,Desktop,43967,10
54099,2024-10-03,Desktop,43977,10
54100,2024-10-19,Mobile,47358,10
54101,2024-10-05,Desktop,35704,10
54102,2024-10-01,Mobile,4745,10
54103,2024-10-03,Tablet,47552,10
54104,2024-10-02,Mobile,31677,10
54105,2024-10-08,Mobile,25402,10
54106,2024-10-02,Mobile,37593,10
54107,2024-10-26,Tablet,31888,10
54108,2024-10-23,Desktop,37837,10
54109,2024-10-05,Mobile,24515,10
54110,2024-10-04,Mobile,40022,10
54111,2024-10-25,Mobile,9266,10
54112,2024-10-06,Mobile,49151,10
54113,2024-10-03,Mobile,22618,10
54114,2024-10-24,Desktop,38398,10
54115,2024-10-19,Mobile,27397,10
54116,2024-10-15,Mobile,20627,10
54117,2024-10-07,Desktop,41871,10
54118,2024-10-17,Mobile,16030,10
54119,2024-10-21,Desktop,9029,10
54120,2024-10-30,Desktop,14541,10
54121,2024-10-20,Mobile,14798,10
54122,2024-10-26,Mobile,25363,10
54123,2024-10-24,Desktop,19616,10
54124,2024-10-02,Mobile,5998,10
54125,2024-10-12,Desktop,1962,10
54126,2024-10-21,Tablet,42790,10
54127,2024-10-07,Desktop,19340,10
54128,2024-10-02,Desktop,37984,10
54129,2024-10-21,Mobile,15593,10
54130,2024-10-18,Desktop,15657,10
54131,2024-10-28,Desktop,18994,10
54132,2024-10-10,Desktop,46435,10
54133,2024-10-17,Tablet,22010,10
54134,2024-10-06,Mobile,25065,10
54135,2024-10-11,Mobile,8003,10
54136,2024-10-13,Mobile,22793,10
54137,2024-10-29,Mobile,44530,10
54138,2024-10-19,Desktop,36809,10
54139,2024-10-23,Tablet,17522,10
54140,2024-10-25,Mobile,44013,10
54141,2024-10-27,Mobile,1715,10
54142,2024-10-13,Mobile,33028,10
54143,2024-10-08,Mobile,38108,10
54144,2024-10-25,Desktop,29408,10
54145,2024-10-14,Mobile,35628,10
54146,2024-10-09,Mobile,26083,10
54147,2024-10-14,Mobile,38621,10
54148,2024-10-16,Mobile,15724,10
54149,2024-10-24,Desktop,6024,10
54150,2024-10-19,Mobile,33887,10
54151,2024-10-07,Mobile,15605,10
54152,2024-10-27,Mobile,27734,10
54153,2024-10-20,Mobile,29219,10
54154,2024-10-21,Mobile,33743,10
54155,2024-10-23,Mobile,14180,10
54156,2024-10-07,Mobile,46196,10
54157,2024-10-15,Mobile,46919,10
54158,2024-10-16,Mobile,42435,10
54159,2024-10-04,Tablet,21240,10
54160,2024-10-14,Mobile,78,10
54161,2024-10-12,Desktop,9228,10
54162,2024-10-10,Mobile,16157,10
54163,2024-10-29,Mobile,39573,10
54164,2024-10-02,Tablet,6657,10
54165,2024-10-04,Mobile,1659,10
54166,2024-10-20,Mobile,45850,10
54167,2024-10-24,Desktop,1398,10
54168,2024-10-16,Mobile,44057,10
54169,2024-10-02,Desktop,6197,10
54170,2024-10-14,Desktop,2887,10
54171,2024-10-09,Tablet,31133,10
54172,2024-10-10,Desktop,27246,10
54173,2024-10-28,Desktop,14019,10
54174,2024-10-21,Mobile,43617,10
54175,2024-10-05,Mobile,9353,10
54176,2024-10-29,Mobile,12727,10
54177,2024-10-07,Desktop,24360,10
54178,2024-10-01,Desktop,34532,10
54179,2024-10-31,Mobile,17360,10
54180,2024-10-02,Mobile,37138,10
54181,2024-10-10,Mobile,46972,10
54182,2024-10-14,Mobile,22297,10
54183,2024-10-30,Mobile,49492,10
54184,2024-10-28,Mobile,35320,10
54185,2024-10-10,Mobile,33351,10
54186,2024-10-12,Mobile,19868,10
54187,2024-10-13,Mobile,36040,10
54188,2024-10-04,Desktop,49147,10
54189,2024-10-02,Tablet,13006,10
54190,2024-10-15,Tablet,31170,10
54191,2024-10-16,Mobile,46244,10
54192,2024-10-15,Mobile,33052,10
54193,2024-10-31,Tablet,16777,10
54194,2024-10-14,Mobile,36817,10
54195,2024-10-01,Desktop,9589,10
54196,2024-10-07,Mobile,44894,10
54197,2024-10-01,Mobile,37528,10
54198,2024-10-14,Tablet,7183,10
54199,2024-10-12,Mobile,8144,10
54200,2024-10-13,Mobile,10176,10
54201,2024-10-10,Mobile,43078,10
54202,2024-10-30,Mobile,45354,10
54203,2024-10-17,Mobile,9105,10
54204,2024-10-01,Mobile,11107,10
54205,2024-10-30,Desktop,5463,10
54206,2024-10-07,Desktop,11447,10
54207,2024-10-10,Mobile,22723,10
54208,2024-10-17,Mobile,49921,10
54209,2024-10-02,Desktop,47995,10
54210,2024-10-09,Desktop,2602,10
54211,2024-10-30,Mobile,1175,10
54212,2024-10-30,Desktop,36909,10
54213,2024-10-01,Mobile,42239,10
54214,2024-10-10,Tablet,38808,10
54215,2024-10-19,Mobile,37091,10
54216,2024-10-08,Desktop,43157,10
54217,2024-10-15,Mobile,13492,10
54218,2024-10-04,Mobile,9530,10
54219,2024-10-09,Mobile,4490,10
54220,2024-10-24,Desktop,1108,10
54221,2024-10-12,Mobile,44865,10
54222,2024-10-21,Mobile,31065,10
54223,2024-10-29,Mobile,38064,10
54224,2024-10-27,Tablet,10404,10
54225,2024-10-24,Desktop,34170,10
54226,2024-10-08,Desktop,26732,10
54227,2024-10-04,Mobile,29303,10
54228,2024-10-20,Desktop,20331,10
54229,2024-10-11,Desktop,29913,10
54230,2024-10-20,Mobile,41118,10
54231,2024-10-11,Desktop,17187,10
54232,2024-10-25,Mobile,2242,10
54233,2024-10-23,Mobile,46715,10
54234,2024-10-13,Tablet,43101,10
54235,2024-10-18,Mobile,44737,10
54236,2024-10-04,Mobile,32744,10
54237,2024-10-29,Mobile,47395,10
54238,2024-10-14,Mobile,49891,10
54239,2024-10-08,Mobile,36243,10
54240,2024-10-29,Desktop,24912,10
54241,2024-10-04,Desktop,35750,10
54242,2024-10-01,Mobile,48249,10
