order_id,session_id,product_id,order_date,quantity,unit_price,order_value,month
1589,71442,19,2024-12-16,1,19.14,19.14,12
1590,71480,26,2024-12-31,1,28.59,28.59,12
1591,71584,21,2024-12-22,2,34.27,68.54,12
1592,71614,19,2024-12-30,1,16.85,16.85,12
1593,71666,28,2024-12-04,2,75.31,150.62,12
1594,71671,3,2024-12-10,1,159.48,159.48,12
1595,71687,34,2024-12-14,2,20.62,41.24,12
1596,71728,22,2024-12-14,1,18.54,18.54,12
1597,71835,32,2024-12-21,2,28.04,56.08,12
1598,71915,27,2024-12-13,1,154.13,154.13,12
1599,71945,25,2024-12-14,1,41.19,41.19,12
1600,72042,28,2024-12-03,1,79.61,79.61,12
1601,72046,14,2024-12-09,1,95.86,95.86,12
1602,72083,23,2024-12-24,1,9.93,9.93,12
1603,72094,33,2024-12-13,2,52.63,105.26,12
1604,72121,18,2024-12-12,1,20.91,20.91,12
1605,72126,23,2024-12-12,3,10.6,31.8,12
1606,72226,21,2024-12-25,1,33.37,33.37,12
1607,72228,31,2024-12-02,1,33.82,33.82,12
1608,72230,32,2024-12-20,1,28.5,28.5,12
1609,72262,31,2024-12-30,2,35.78,71.56,12
1610,72326,26,2024-12-29,1,30.31,30.31,12
1611,72467,9,2024-12-26,2,21.31,42.62,12
1612,72480,18,2024-12-07,2,23.53,47.06,12
1613,72514,25,2024-12-15,1,44.71,44.71,12
1614,72601,26,2024-12-29,1,27.6,27.6,12
1615,72629,13,2024-12-26,1,193.9,193.9,12
1616,72667,32,2024-12-29,1,30.11,30.11,12
1617,72710,31,2024-12-03,1,34.79,34.79,12
1618,72720,22,2024-12-05,4,17.61,70.44,12
1619,72761,7,2024-12-02,1,94.18,94.18,12
1620,72789,21,2024-12-20,1,32.73,32.73,12
1621,72877,24,2024-12-30,1,15.14,15.14,12
1622,72879,13,2024-12-05,2,185.1,370.2,12
1623,72894,36,2024-12-09,1,17.34,17.34,12
1624,72988,11,2024-12-18,2,37.96,75.92,12
1625,73003,20,2024-12-09,2,14.67,29.34,12
1626,73044,23,2024-12-20,1,9.9,9.9,12
1627,73075,35,2024-12-14,3,38.07,114.21,12
1628,73095,27,2024-12-30,1,168.23,168.23,12
1629,73211,19,2024-12-26,1,16.99,16.99,12
1630,73238,6,2024-12-06,2,62.74,125.48,12
1631,73297,20,2024-12-23,1,15.52,15.52,12
1632,73324,3,2024-12-07,2,153.82,307.64,12
1633,73329,7,2024-12-27,1,91.17,91.17,12
1634,73360,23,2024-12-20,1,9.38,9.38,12
1635,73383,24,2024-12-04,2,15.18,30.36,12
1636,73396,2,2024-12-16,3,80.37,241.11,12
1637,73414,36,2024-12-11,2,15.75,31.5,12
1638,73613,15,2024-12-06,1,41.35,41.35,12
1639,73677,6,2024-12-27,1,74.67,74.67,12
1640,73837,19,2024-12-25,1,17.32,17.32,12
1641,73873,2,2024-12-18,1,78.34,78.34,12
1642,74077,31,2024-12-17,1,35.8,35.8,12
1643,74093,15,2024-12-09,2,42.76,85.52,12
1644,74215,1,2024-12-27,1,178.26,178.26,12
1645,74348,15,2024-12-20,1,46.35,46.35,12
1646,74378,10,2024-12-03,2,60.48,120.96,12
1647,74382,19,2024-12-24,1,16.82,16.82,12
1648,74455,24,2024-12-05,1,14.17,14.17,12
1649,74509,7,2024-12-16,1,104.03,104.03,12
1650,74518,32,2024-12-16,1,29.19,29.19,12
1651,74528,22,2024-12-16,2,15.73,31.46,12
1652,74626,19,2024-12-30,1,17.37,17.37,12
1653,74649,9,2024-12-21,4,22.63,90.52,12
1654,74663,24,2024-12-06,1,15.51,15.51,12
1655,74709,25,2024-12-07,1,42.44,42.44,12
1656,74724,35,2024-12-22,1,41.12,41.12,12
1657,74736,20,2024-12-27,1,17.15,17.15,12
1658,74774,10,2024-12-14,1,55.2,55.2,12
1659,74832,8,2024-12-12,1,124.77,124.77,12
1660,74863,12,2024-12-16,1,23.12,23.12,12
1661,75036,32,2024-12-21,1,27.17,27.17,12
1662,75050,29,2024-12-19,2,32.38,64.76,12
1663,75067,26,2024-12-02,1,27.08,27.08,12
1664,75186,36,2024-12-02,1,16.42,16.42,12
1665,75248,24,2024-12-01,1,13.85,13.85,12
1666,75391,11,2024-12-13,1,32.49,32.49,12
1667,75407,12,2024-12-29,1,24.01,24.01,12
1668,75443,5,2024-12-18,1,83.82,83.82,12
1669,75548,9,2024-12-12,1,22.98,22.98,12
1670,75561,28,2024-12-07,1,73.67,73.67,12
1671,75599,31,2024-12-27,1,31.93,31.93,12
1672,75621,19,2024-12-17,1,16.36,16.36,12
1673,75627,18,2024-12-30,1,24.0,24.0,12
1674,75634,7,2024-12-06,2,97.78,195.56,12
1675,75638,31,2024-12-26,1,31.45,31.45,12
1676,75651,13,2024-12-05,1,177.75,177.75,12
1677,75706,36,2024-12-28,4,14.66,58.64,12
1678,75754,30,2024-12-02,1,23.53,23.53,12
1679,75762,7,2024-12-14,1,102.68,102.68,12
1680,75810,5,2024-12-21,1,85.41,85.41,12
1681,75826,19,2024-12-01,1,16.65,16.65,12
1682,75842,31,2024-12-10,1,31.64,31.64,12
1683,75865,30,2024-12-10,1,22.4,22.4,12
1684,75897,3,2024-12-09,1,152.98,152.98,12
1685,75972,31,2024-12-06,1,33.33,33.33,12
1686,75981,26,2024-12-09,3,26.46,79.38,12
1687,75982,13,2024-12-05,1,205.65,205.65,12
1688,75983,30,2024-12-05,2,20.23,40.46,12
1689,76023,25,2024-12-30,1,44.75,44.75,12
1690,76042,19,2024-12-24,1,17.57,17.57,12
1691,76128,23,2024-12-04,3,9.39,28.17,12
1692,76138,36,2024-12-10,1,16.96,16.96,12
1693,76154,34,2024-12-27,1,21.22,21.22,12
1694,76197,26,2024-12-05,1,26.19,26.19,12
1695,76217,32,2024-12-09,1,25.31,25.31,12
1696,76233,22,2024-12-25,1,17.83,17.83,12
1697,76269,30,2024-12-17,1,20.96,20.96,12
1698,76434,10,2024-12-01,1,54.58,54.58,12
1699,76481,1,2024-12-23,1,183.32,183.32,12
1700,76564,27,2024-12-15,1,149.96,149.96,12
1701,76577,26,2024-12-11,1,26.45,26.45,12
1702,76604,1,2024-12-06,1,191.21,191.21,12
1703,76617,16,2024-12-20,1,40.74,40.74,12
1704,76654,24,2024-12-06,3,15.11,45.33,12
1705,76707,10,2024-12-22,1,55.55,55.55,12
